Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000041809.5,73.26075703879704,-0.22098664726624223,0.2805125397728805,-0.7877959660739804,0.4308160610115368,0.898667982142606
ENSMUSG00000041779.5,66.03535046803043,-0.09993502280418363,0.1260782141082568,-0.79264307089863,0.4279858071273688,0.8982364752558234
ENSMUSG00000025933.15,761.671178829735,0.017372360398502124,0.042814518459146036,0.405758631037249,0.6849199577174301,0.9571691731860937
ENSMUSG00000025934.15,19.28097886377761,-0.06935702977389929,0.20236012771912876,-0.3427405910227793,0.7317936230376036,0.9651299942489474
ENSMUSG00000028033.16,4726.238812632469,0.05472799795226466,0.08498939894672354,0.643939110412717,0.5196149190557378,0.9254427258006345
ENSMUSG00000041670.17,7626.165731551848,0.07101619369203985,0.031483580931847416,2.2556580792308467,0.024092052852350363,0.4897741631502721
ENSMUSG00000026158.11,8103.911407864754,0.09872945373756847,0.06617855723472546,1.4918647045657076,0.13573461715031723,0.7328044568988675
ENSMUSG00000026156.8,1014.9198446079256,0.05412596620061263,0.05953377333694404,0.9091640453272669,0.36326353996283056,0.8718343203542019
ENSMUSG00000026155.13,3146.9325786340783,0.04035341941056314,0.03132221849503363,1.2883320961751632,0.19763038497979502,0.7777596110716215
ENSMUSG00000026154.4,484.7296485958688,0.05996979712268813,0.046764660650619995,1.2823742605709054,0.1997113889947466,0.7780043154510412
ENSMUSG00000026153.15,1128.8142033333536,-0.06230603663303727,0.04171750841753732,-1.493522480044491,0.13530047430467926,0.7328044568988675
ENSMUSG00000026147.16,15.275771081527415,-0.13140069807141733,0.24906757433147786,-0.5275704732906716,0.5977974910808322,0.9392571074659224
ENSMUSG00000026141.13,368.58687863606417,0.015658385548861845,0.09386365465645631,0.16682053992220938,0.8675112566312817,0.9873851605574671
ENSMUSG00000073725.8,7172.745527952032,0.012083338680425583,0.029044716904567502,0.41602535566546994,0.6773914493609887,0.9566240563763352
ENSMUSG00000033569.17,5606.2508808467965,-0.04759109511998424,0.03885558237532367,-1.2248200184025115,0.220643040767183,0.7985244895253599
ENSMUSG00000104516.1,13.049217041384974,-0.38038334656766215,0.22788647525414754,-1.6691791215053213,0.09508188654387632,0.6907577263419864
ENSMUSG00000048874.15,3545.7083332543057,0.04969883142445894,0.032969232660543725,1.5074306380183526,0.1317003104701137,0.7288496898838333
ENSMUSG00000026058.11,298.3277784472345,-0.03368190396246028,0.0739745774096788,-0.45531728793699544,0.6488809906369644,0.9497301539040099
ENSMUSG00000026134.11,211.3405111915131,-0.04387675439806261,0.06741719552229726,-0.6508243788270754,0.5151598611663636,0.9250723122885908
ENSMUSG00000004768.14,1135.080382570753,0.05917530881274873,0.04319079795670841,1.3700906584792003,0.1706586035056863,0.7589259916066007
ENSMUSG00000042215.8,333.64072983032975,0.05265248200875776,0.05141965503310346,1.0239757924253015,0.3058467089912694,0.8480373606103067
ENSMUSG00000042197.13,2435.2472286172992,0.03587397670474787,0.03089520030376292,1.1611504813703557,0.24558070844775381,0.8186830080541098
ENSMUSG00000042182.16,4172.96086674087,0.00030986839626701967,0.043746365530067034,0.007083294635163373,0.9943483958307401,0.9990213152658511
ENSMUSG00000026131.20,19695.53528622011,-0.029115799516031826,0.04463789876203893,-0.6522663549027213,0.5142293606401765,0.9249290116157455
ENSMUSG00000101462.2,28.643524221988166,0.10294025567350289,0.20944579593464802,0.49148876545424985,0.6230807961182286,0.9422913510991616
ENSMUSG00000102336.1,190.40381660091367,-0.12245275831453577,0.0918300373832839,-1.3334717245451781,0.18237704853383385,0.76969140519602
ENSMUSG00000042111.9,630.1773259795114,-0.0008143623245453136,0.04556385772055696,-0.017872988927754886,0.9857401772850194,0.9990213152658511
ENSMUSG00000026127.13,1046.1840913981903,0.04769393667316146,0.04847543008003077,0.9838785668207771,0.3251752232017703,0.8555776205444987
ENSMUSG00000026126.15,43.01291867648691,-0.09391718546241952,0.12859899803166788,-0.7303103982139281,0.4652004736946147,0.9090960321587512
ENSMUSG00000045174.10,2615.1527206014193,-0.04249361511903224,0.05987144723246397,-0.709747585590198,0.47786067757271344,0.9124425096515734
ENSMUSG00000037509.21,13382.675978624733,-0.01747455803419192,0.05427602407072063,-0.32195722390097886,0.7474851008210236,0.9681899426346744
ENSMUSG00000037503.12,14111.186494568896,0.03831427676214494,0.020565371543261848,1.8630481186078274,0.0624554965868869,0.6245922973073549
ENSMUSG00000026123.11,9464.977979860889,0.013632396270804639,0.03236831775000425,0.4211648061568739,0.673634741578057,0.9558631889867248
ENSMUSG00000045216.7,2205.6065483301472,-0.03848494997261253,0.04047041108530256,-0.9509404263647058,0.34163461840976606,0.8617350822574695
ENSMUSG00000037470.14,2652.2759711481026,0.07621890994185845,0.040125788523279145,1.8994993680345928,0.057498849634140654,0.6067218379465558
ENSMUSG00000047180.8,31.435103340247554,-0.017844857618363824,0.1499408353971874,-0.11901265970069792,0.9052653260771164,0.9903229188383441
ENSMUSG00000037447.16,456.7510543739385,0.011749586140953375,0.07927217018397124,0.14821829796870037,0.8821704916217061,0.9876439181928914
